id,code,name,rating,review_number,address_line2,latitude,longitude,minimum_order_amount,minimum_delivery_fee,hero_listing_image,distance,url_key
11173,t1ol,Taoyuan Chinese,4.8,942,"9-G , Ijaz Centre, Gulberg 3, Lahore",31.51518415,74.3440532,249,99,https://images.deliveryhero.io/image/fd-pk/LH/t1ol-listing.jpg,1.508,taoyuan-chinese
72122,g4aw,Butt Karahi - Fortress Stadium,4.5,197,,31.5338173,74.3638954,249,99,https://images.deliveryhero.io/image/fd-pk/LH/g4aw-listing.jpg,1.573,butt-karahi-fortress-stadium
16132,u6ob,Cathay Kitchen by Hsin Kuang,4.6,673,"LG Floor, Gulberg Tower, Gulberg 3, Lahore",31.5150068,74.34416715,249,99,https://images.deliveryhero.io/image/fd-pk/LH/u6ob-listing.jpg,1.505,cathay-kitchen-by-hsin-kuang
101519,j2a8,Spice Kitchen,4.3,526,,31.5194057,74.3221376,249,99,https://images.deliveryhero.io/image/fd-pk/LH/j2a8-listing.jpg,3.472,spice-kitchen-j2a8
92446,nfri,Nisa Sultan - Gulberg,4.5,229,,31.5263179,74.3555508,249,99,https://images.deliveryhero.io/image/fd-pk/LH/nfri-listing.jpg,0.728,nisa-sultan-gulberg
17600,u6wu,Bholli Juice & Dry Fruit - Barkat Market,2.6,2801,"14-civic center bakat market Garden town Barkat, Market Lahore",31.50022715,74.32147655,249,99,https://images.deliveryhero.io/image/fd-pk/LH/u6wu-listing.jpg,4.183,bholli-juice-and-dry-fruit-barkat-market
100054,ae10,London Courtyard - Gulberg,4.7,51,,31.52029484,74.35058874,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ae10-listing.jpg,0.773,london-courtyard-gulberg
107324,zxiv,SmogyIce,4.3,68,,31.48644782,74.3666455,249,99,https://images.deliveryhero.io/image/fd-pk/LH/zxiv-listing.jpg,3.846,smogyice
42824,p1yh,Its BBC Time,4.8,551,"Bukhari Market Rehmanpura, Opposite Doce Bakers Link Wahdat Road",31.521552,74.315556,249,99,https://images.deliveryhero.io/image/fd-pk/LH/p1yh-listing.jpg,4.096,its-bbc-time
70305,t81g,Fresh Ice land & Dry Fruits - Gulberg,4.9,1079,,31.5070183,74.3499908,249,99,https://images.deliveryhero.io/image/fd-pk/LH/t81g-listing.jpg,1.701,fresh-ice-land-and-dry-fruits-gulberg
36558,w5qn,Arabian Delights,4.8,798,"Ahmed Arcade, G-1, 161 Ferozepur Road, Near Canal Metro Station, Fazlia Colony, Lahore",31.520283,74.326148,249,99,https://images.deliveryhero.io/image/fd-pk/LH/w5qn-listing.jpg,3.09,arabian-delights
111090,i0qr,Pro Kitchen,3.9,450,,31.48963061,74.37378882,249,99,https://images.deliveryhero.io/image/fd-pk/LH/i0qr-listing.jpg,3.704,pro-kitchen
20480,u3cb,Al Saudia Shawarma & Juice Corner,4.7,658,105 Abu Bakar Block Raja Market New Garden Town Lahore,31.510124,74.32652,249,99,https://images.deliveryhero.io/image/fd-pk/LH/u3cb-listing.jpg,3.26,al-saudia-shawarma-and-juice-corner
104231,aucz,Diet by Design - Gulberg,4.9,78,,31.50571335,74.34902515,249,99,https://images.deliveryhero.io/image/fd-pk/LH/aucz-listing.jpg,1.872,diet-by-design-gulberg
45446,c4nu,Bilal Chinese Foods,2.5,328,"3 Gulberg Road, Millat Colony, Lahore",31.5270694,74.358436,249,99,https://images.deliveryhero.io/image/fd-pk/LH/c4nu-listing.jpg,0.746,bilal-chinese-foods
91715,p6ay,Manae's,4.9,1800,,31.5423617,74.3338666,249,99,https://images.deliveryhero.io/image/fd-pk/LH/p6ay-listing.jpg,3.397,manaes
83931,ag59,IHOP - GULBERG,4.7,1517,,31.5199313,74.350796,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ag59-listing.jpg,0.755,ihop-gulberg
7024,s2pu,Haji Sardar Machli Farosh,4.6,1826,"Shop #1, Walton Plaza, Walton Road, Lahore",31.48969,74.368886,249,99,https://images.deliveryhero.io/image/fd-pk/LH/s2pu-listing.jpg,3.544,haji-sardar-machli-farosh
111401,c2r3,Lasani Burger - Shadman,3.6,86,,31.5386343,74.3306554,249,99,https://images.deliveryhero.io/image/fd-pk/LH/c2r3-listing.jpg,3.349,lasani-burger-shadman
114464,vh6y,Farah's kitchen,2.2,23,,31.4947353,74.3760995,249,99,https://images.deliveryhero.io/image/fd-pk/LH/vh6y-listing.jpg,3.291,farahs-kitchen-vh6y
113448,ron4,Cake A Lot Bake Shop-Zahoor Elahi Road,4.9,23,,31.5255449,74.3346423,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ron4-listing.jpg,2.356,cake-a-lot-bake-shop-zahoor-elahi-road
111352,efkp,CUE Cinemas,4.9,16,,31.53020095,74.35060945,249,99,https://images.deliveryhero.io/image/fd-pk/LH/efkp-listing.jpg,1.338,cue-cinemas
56697,evfa,Karachi Hot Bite Paratha Roll & Bar B Q,4.8,868,,31.5232599,74.3173381,249,99,https://images.deliveryhero.io/image/fd-pk/LH/evfa-listing.jpg,3.938,karachi-hot-bite-paratha-roll-and-bar-b-q-evfa
102961,oyto,Baba Kasuri Kulfi,4.1,381,,31.52137835,74.3251308,249,99,https://images.deliveryhero.io/image/fd-pk/LH/oyto-listing.jpg,3.188,baba-kasuri-kulfi
107619,xdjl,Asian Chinese Food,4.7,96,,31.5192728,74.3228373,249,99,https://images.deliveryhero.io/image/fd-pk/LH/xdjl-listing.jpg,3.406,asian-chinese-food-xdjl
698,s1ia,Pizza Heart,4.8,1421,"Plot E3, Walton Road, Koray Stop, cantt Lahore. near fine medical store",31.492966,74.372765,249,99,https://images.deliveryhero.io/image/fd-pk/LH/s1ia-listing.jpg,3.324,pizza-heart
107709,iehy,Pazookie - Cantt,4.5,125,,31.5017045,74.37484,249,99,https://images.deliveryhero.io/image/fd-pk/LH/iehy-listing.jpg,2.576,pazookie-cantt
98578,hmye,Artisan Coffee Roaster - Mini Market,4.7,172,,31.5230903,74.3530197,249,99,https://images.deliveryhero.io/image/fd-pk/LH/hmye-listing.jpg,0.622,artisan-coffee-roaster-mini-market
69467,gurf,Rab Rakha Tikka Shop,4.5,451,,31.5201257,74.3233702,249,99,https://images.deliveryhero.io/image/fd-pk/LH/gurf-listing.jpg,3.353,rab-rakha-tikka-shop
89844,g3w6,Quetta Paratha Chai,3.2,675,,31.50078182,74.32130878,249,99,https://images.deliveryhero.io/image/fd-pk/LH/g3w6-listing.jpg,4.164,quetta-paratha-chai
91514,usbq,NA's Butlery,4.9,935,,31.49553404,74.36565637,249,99,https://images.deliveryhero.io/image/fd-pk/LH/usbq-listing.jpg,2.838,nas-butlery
97452,sxs9,M Pizzeria,4.7,184,,31.5406835,74.3768677,249,99,https://images.deliveryhero.io/image/fd-pk/LH/sxs9-listing.jpg,2.838,m-pizzeria
69467,gurf,Rab Rakha Tikka Shop,4.5,451,,31.5201257,74.3233702,249,99,https://images.deliveryhero.io/image/fd-pk/LH/gurf-listing.jpg,3.353,rab-rakha-tikka-shop
17600,u6wu,Bholli Juice & Dry Fruit - Barkat Market,2.6,2801,"14-civic center bakat market Garden town Barkat, Market Lahore",31.50022715,74.32147655,249,99,https://images.deliveryhero.io/image/fd-pk/LH/u6wu-listing.jpg,4.183,bholli-juice-and-dry-fruit-barkat-market
91514,usbq,NA's Butlery,4.9,935,,31.49553404,74.36565637,249,99,https://images.deliveryhero.io/image/fd-pk/LH/usbq-listing.jpg,2.838,nas-butlery
97452,sxs9,M Pizzeria,4.7,184,,31.5406835,74.3768677,249,99,https://images.deliveryhero.io/image/fd-pk/LH/sxs9-listing.jpg,2.838,m-pizzeria
56804,xvnn,SHANGRILA Chinese Restaurant,4.8,1498,,31.5191819,74.32276,249,99,https://images.deliveryhero.io/image/fd-pk/LH/xvnn-listing.jpg,3.414,shangrila-chinese-restaurant
100570,txqs,Costa Coffee Gulberg III,4.8,368,,31.51907185,74.34604235,249,99,https://images.deliveryhero.io/image/fd-pk/LH/txqs-listing.jpg,1.213,costa-coffee-gulberg-iii
114464,vh6y,Farah's kitchen,2.2,23,,31.4947353,74.3760995,249,99,https://images.deliveryhero.io/image/fd-pk/LH/vh6y-listing.jpg,3.291,farahs-kitchen-vh6y
73468,yyx6,Coco Cubano,4.7,308,,31.5169558,74.35136,249,99,https://images.deliveryhero.io/image/fd-pk/LH/yyx6-listing.jpg,0.797,coco-cubano
113409,m50d,Spicy Dip - Fortress Stadium,3.7,34,,31.5348883,74.3639782,249,99,https://images.deliveryhero.io/image/fd-pk/LH/m50d-listing.jpg,1.689,spicy-dip-fortress-stadium
111074,ay0o,Mala Pan Asian Cuisine,4.6,25,,31.5299679,74.3569159,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ay0o-listing.jpg,1.081,mala-pan-asian-cuisine
104231,aucz,Diet by Design - Gulberg,4.9,78,,31.50571335,74.34902515,249,99,https://images.deliveryhero.io/image/fd-pk/LH/aucz-listing.jpg,1.872,diet-by-design-gulberg
105693,ng77,Al Madina Naan Hut,4.7,24,,31.49558949,74.3525583,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ng77-listing.jpg,2.817,al-madina-naan-hut-ng77
112213,qx61,Hina's kitchen,4.8,86,,31.4924556,74.3597862,249,99,https://images.deliveryhero.io/image/fd-pk/LH/qx61-listing.jpg,3.105,hinas-kitchen-qx61
107709,iehy,Pazookie - Cantt,4.5,125,,31.5017045,74.37484,249,99,https://images.deliveryhero.io/image/fd-pk/LH/iehy-listing.jpg,2.576,pazookie-cantt
51185,g9kn,Big Fat Rolls,4.9,806,,31.5091324,74.3602709,249,99,https://images.deliveryhero.io/image/fd-pk/LH/g9kn-listing.jpg,1.258,big-fat-rolls
113050,zh4y,The Bombobar,4.2,7,,31.5208073,74.3803504,249,99,https://images.deliveryhero.io/image/fd-pk/LH/zh4y-listing.jpg,2.048,the-bombobar
103388,nzdc,Bismillah Yakhni Pulao,1.4,70,,31.5270325,74.3585067,249,99,https://images.deliveryhero.io/image/fd-pk/LH/nzdc-listing.jpg,0.741,bismillah-yakhni-pulao-nzdc
42824,p1yh,Its BBC Time,4.8,551,"Bukhari Market Rehmanpura, Opposite Doce Bakers Link Wahdat Road",31.521552,74.315556,249,99,https://images.deliveryhero.io/image/fd-pk/LH/p1yh-listing.jpg,4.096,its-bbc-time
110409,egzx,Asian Flavors,4.7,67,,31.5033821,74.3830846,249,99,https://images.deliveryhero.io/image/fd-pk/LH/egzx-listing.jpg,2.982,asian-flavors
126693,mvt5,Chick City,0,0,,31.50766678,74.34778281,249,99,https://images.deliveryhero.io/image/fd-pk/LH/mvt5-listing.jpg,1.754,chick-city
15770,u4hh,Wasabi - Gulberg,4.7,589,"98(A) B-1 Gulberg-III, MM Alam Road, Lahore. Lahore",31.5166759,74.35262495,249,99,https://images.deliveryhero.io/image/fd-pk/LH/u4hh-listing.jpg,0.711,wasabi-gulberg
32064,v3gs,Phulka Cuisine,4.9,1039,"432 A-1 Gulberg 3, Gurumangant Road, Lahore",31.51413775,74.35755405,249,99,https://images.deliveryhero.io/image/fd-pk/LH/v3gs-listing.jpg,0.702,phulka-cuisine
43970,f6hx,Ghous Pak Restaurant,4.5,1796,"82B, Street 2, Model Colony, Gulberg, Lahore",31.4995547,74.34959595,249,99,https://images.deliveryhero.io/image/fd-pk/LH/f6hx-listing.jpg,2.472,ghous-pak-restaurant
100470,qi3m,Coffee Nerds,4.6,27,,31.5287023,74.3787808,249,99,https://images.deliveryhero.io/image/fd-pk/LH/qi3m-listing.jpg,2.113,coffee-nerds
113855,iha9,Burger Heaven,3.3,67,,31.4960557,74.3555764,249,99,https://images.deliveryhero.io/image/fd-pk/LH/iha9-listing.jpg,2.72,burger-heaven-iha9
74733,vhm8,Lahore Broast – Ichra Branch,4.6,641,,31.5341242,74.32036235,249,99,https://images.deliveryhero.io/image/fd-pk/LH/vhm8-listing.jpg,3.947,lahore-broast-ichra-branch
71246,q5qa,Bismarck Bakeshop,4.6,910,,31.5014589,74.323211,249,99,https://images.deliveryhero.io/image/fd-pk/LH/q5qa-listing.jpg,3.971,bismarck-bakeshop
108546,s6p5,The Traditions Table,4.5,97,,31.519365,74.3221933,249,99,https://images.deliveryhero.io/image/fd-pk/LH/s6p5-listing.jpg,3.467,the-traditions-table
6748,s2ao,Second Cup Coffee Company - Gulberg,4.5,1266,,31.519116,74.346007,249,99,https://images.deliveryhero.io/image/fd-pk/LH/s2ao-listing.jpg,1.216,second-cup-coffee-company-gulberg
102973,gnwf,Sweet-O!,4.3,148,,31.5073778,74.3471982,249,99,https://images.deliveryhero.io/image/fd-pk/LH/gnwf-listing.jpg,1.813,sweet-o-gnwf
98222,bt1m,Yashfa's Cuisine,4.8,611,,31.49498125,74.36060495,249,99,https://images.deliveryhero.io/image/fd-pk/LH/bt1m-listing.jpg,2.829,yashfas-cuisine
44758,c4jg,Multani Goll Gappay,4.8,242,"6 - Wahdat Link Road, Rehmanpura Colony, Lahore",31.521558,74.315529,249,99,https://images.deliveryhero.io/image/fd-pk/LH/c4jg-listing.jpg,4.099,multani-goll-gappay
28896,v9kv,Uncle Juice Corner,4.1,1114,Barkat market 13 civic center near lasani burger Lahore,31.49926245,74.321486,249,99,https://images.deliveryhero.io/image/fd-pk/LH/v9kv-listing.jpg,4.241,uncle-juice-corner
98814,imkd,Fine Foods Co.,4.5,41,,31.5174757,74.3518567,249,99,https://images.deliveryhero.io/image/fd-pk/LH/imkd-listing.jpg,0.728,fine-foods-co
79384,ho2i,Zain Chinese & Fast Food,4.3,996,,31.5382917,74.3306868,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ho2i-listing.jpg,3.323,zain-chinese-and-fast-food
698,s1ia,Pizza Heart,4.8,1421,"Plot E3, Walton Road, Koray Stop, cantt Lahore. near fine medical store",31.492966,74.372765,249,99,https://images.deliveryhero.io/image/fd-pk/LH/s1ia-listing.jpg,3.324,pizza-heart
107324,zxiv,SmogyIce,4.3,68,,31.48644782,74.3666455,249,99,https://images.deliveryhero.io/image/fd-pk/LH/zxiv-listing.jpg,3.846,smogyice
108324,palz,Brew Bar,4.9,71,,31.5032538,74.3494203,249,99,https://images.deliveryhero.io/image/fd-pk/LH/palz-listing.jpg,2.099,brew-bar
113495,x8h9,Koko Broast,4.6,67,,31.4880471,74.32614615,249,99,https://images.deliveryhero.io/image/fd-pk/LH/x8h9-listing.jpg,4.74,koko-broast
112047,o8js,Kite | Specialty Coffee & Kitchen,4.5,73,,31.5112345,74.3401003,249,99,https://images.deliveryhero.io/image/fd-pk/LH/o8js-listing.jpg,2.039,kite-specialty-coffee-and-kitchen
90601,gl9o,Quetta Paratha - 111,3.5,723,,31.49927799,74.36670932,249,99,https://images.deliveryhero.io/image/fd-pk/LH/gl9o-listing.jpg,2.464,quetta-paratha-111
101685,f235,Culinary Corner,4.3,606,,31.5194057,74.3221376,249,99,https://images.deliveryhero.io/image/fd-pk/LH/f235-listing.jpg,3.472,culinary-corner
99908,nx5b,New AA Burger & Pizza,4.9,441,,31.5193105,74.321511,249,99,https://images.deliveryhero.io/image/fd-pk/LH/nx5b-listing.jpg,3.532,new-aa-burger-and-pizza
104008,t73a,The Observatory,4.7,46,,31.5152062,74.34432,249,99,https://images.deliveryhero.io/image/fd-pk/LH/t73a-listing.jpg,1.483,the-observatory
79982,zndt,Lasani Grill & Chinese- Barkat Market,4.1,860,,31.49927805,74.32155775,249,99,https://images.deliveryhero.io/image/fd-pk/LH/zndt-listing.jpg,4.234,lasani-grill-and-chinese-barkat-market
96599,jnq8,Karachi Halwa puri - Gulberg,4.7,637,,31.510269,74.343164,249,99,https://images.deliveryhero.io/image/fd-pk/LH/jnq8-listing.jpg,1.856,karachi-halwa-puri-gulberg
107036,lqqv,Basilico By Sara,4.4,43,,31.5185794,74.3568883,249,99,https://images.deliveryhero.io/image/fd-pk/LH/lqqv-listing.jpg,0.266,basilico-by-sara
30793,v7bw,Gustoso The Donut Shop,4.8,468,"Bank Square Market Model Town, Lahore",31.488796,74.32664,249,99,https://images.deliveryhero.io/image/fd-pk/LH/v7bw-listing.jpg,4.647,gustoso-the-donut-shop
102606,n76d,19B Chinese & Thai,4.2,82,,31.4939655,74.3728318,249,99,https://images.deliveryhero.io/image/fd-pk/LH/n76d-listing.jpg,3.225,19b-chinese-and-thai
110573,pe3u,Momos and dumplings by N,4.6,47,,31.5491437,74.3580717,249,99,https://images.deliveryhero.io/image/fd-pk/LH/pe3u-listing.jpg,3.2,momos-and-dumplings-by-n
107036,lqqv,Basilico By Sara,4.4,43,,31.5185794,74.3568883,249,99,https://images.deliveryhero.io/image/fd-pk/LH/lqqv-listing.jpg,0.266,basilico-by-sara
90601,gl9o,Quetta Paratha - 111,3.5,723,,31.49927799,74.36670932,249,99,https://images.deliveryhero.io/image/fd-pk/LH/gl9o-listing.jpg,2.464,quetta-paratha-111
100807,p1mi,Karachi Paratha Roll and Fast Food,4.9,112,,31.52321628,74.31732955,249,99,https://images.deliveryhero.io/image/fd-pk/LH/p1mi-listing.jpg,3.939,karachi-paratha-roll-and-fast-food
110573,pe3u,Momos and dumplings by N,4.6,47,,31.5491437,74.3580717,249,99,https://images.deliveryhero.io/image/fd-pk/LH/pe3u-listing.jpg,3.2,momos-and-dumplings-by-n
110409,egzx,Asian Flavors,4.7,67,,31.5033821,74.3830846,249,99,https://images.deliveryhero.io/image/fd-pk/LH/egzx-listing.jpg,2.982,asian-flavors
110759,oljy,Baba Kulfi,4.8,89,,31.5205551,74.3247998,249,99,https://images.deliveryhero.io/image/fd-pk/LH/oljy-listing.jpg,3.218,baba-kulfi
103700,y6z4,Master Karachi Paratha Roll - Iqbal Town,4.9,270,,31.5232599,74.3173381,249,99,https://images.deliveryhero.io/image/fd-pk/LH/y6z4-listing.jpg,3.938,master-karachi-paratha-roll-iqbal-town
92538,iwom,Sichuan Chinese Restaurant - Gulberg,4.8,76,,31.5221208,74.35411785,249,99,https://images.deliveryhero.io/image/fd-pk/LH/iwom-listing.jpg,0.48,sichuan-chinese-restaurant-gulberg
79982,zndt,Lasani Grill & Chinese- Barkat Market,4.1,860,,31.49927805,74.32155775,249,99,https://images.deliveryhero.io/image/fd-pk/LH/zndt-listing.jpg,4.234,lasani-grill-and-chinese-barkat-market
22650,n0wk,China Cook Restaurant,4.5,583,"Nishat More, Main Bazar Nishat Colony Near DHA 1",31.4943759,74.3874591,249,99,https://images.deliveryhero.io/image/fd-pk/LH/n0wk-listing.jpg,3.97,china-cook-restaurant
129011,ka84,Shangla Akhtar Cafe,0,0,,31.5030703,74.34826315,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ka84-listing.jpg,2.165,shangla-akhtar-cafe
94240,b5ra,Cafe Delice,4.8,243,,31.48881795,74.3255733,249,99,https://images.deliveryhero.io/image/fd-pk/LH/cd5qo-listing.jpg,4.712,cafe-delice
105958,m91j,Broast Junction,4.8,70,,31.4884146,74.3789651,249,99,https://images.deliveryhero.io/image/fd-pk/LH/m91j-listing.jpg,4.037,broast-junction
98196,ho0x,IceLand,4.7,476,,31.51959195,74.32036105,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ho0x-listing.jpg,3.64,iceland
110765,vvi3,BABA KULFI-MUSLIM TOWN MORE,4.9,37,,31.5205349,74.3247528,249,99,https://images.deliveryhero.io/image/fd-pk/LH/vvi3-listing.jpg,3.222,baba-kulfi-muslim-town-more
92607,duzn,Rafayel By Rafayel,4.4,926,,31.5065673,74.3499156,249,99,https://images.deliveryhero.io/image/fd-pk/LH/duzn-listing.jpg,1.748,rafayel-by-rafayel
109721,kmqd,STAX by Sashas,4,10,,31.51877602,74.3464033,249,99,https://images.deliveryhero.io/image/fd-pk/LH/kmqd-listing.jpg,1.183,stax-by-sashas
110645,eezz,Drip - Coffee Brewery & Bakery,4.8,36,,31.5306832,74.3520506,249,99,https://images.deliveryhero.io/image/fd-pk/LH/eezz-listing.jpg,1.311,drip-coffee-brewery-and-bakery
113050,zh4y,The Bombobar,4.2,7,,31.5208073,74.3803504,249,99,https://images.deliveryhero.io/image/fd-pk/LH/zh4y-listing.jpg,2.048,the-bombobar
104860,ss38,"Amna,s Kitchen",4.8,324,,31.4874233,74.3635654,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ss38-listing.jpg,3.692,amna-s-kitchen-ss38
93784,n1p0,OX & Grill Steak House,4.7,184,,31.5105004,74.3495533,249,99,https://images.deliveryhero.io/image/fd-pk/LH/n1p0-listing.jpg,1.401,ox-and-grill-steak-house
104938,d58y,Yang Ong Chinese Foods,4.1,193,,31.5383198,74.3306028,249,99,https://images.deliveryhero.io/image/fd-pk/LH/d58y-listing.jpg,3.332,yang-ong-chinese-foods
110266,miw7,Gourmet Restaurant - Gulberg,4.5,20,,31.51891826,74.34737204,249,99,https://images.deliveryhero.io/image/fd-pk/LH/miw7-listing.jpg,1.09,gourmet-restaurant-gulberg
104613,nzh8,Bismillah Restaurant,4.4,404,,31.5194174,74.3221972,249,99,https://images.deliveryhero.io/image/fd-pk/LH/nzh8-listing.jpg,3.466,bismillah-restaurant-nzh8
3430,s9rk,Pizza M 21 - Gulberg,4.4,4263,B-4 IJAZ CENTRE OPPOSITE HAFEEZE CENTRE GULBERG III LAHORE,31.5153066,74.3438248,249,99,https://images.deliveryhero.io/image/fd-pk/LH/s9rk-listing.jpg,1.522,pizza-m-21-gulberg
101406,j9gs,Bismillah Beaf Yakhni Pulao,1.6,89,,31.5270983,74.3583614,249,99,https://images.deliveryhero.io/image/fd-pk/LH/j9gs-listing.jpg,0.749,bismillah-beaf-yakhni-pulao
102065,bq83,Go Flour - Gulberg,4.9,108,,31.5175511,74.3537933,249,99,https://images.deliveryhero.io/image/fd-pk/LH/bq83-listing.jpg,0.565,go-flour-gulberg
71246,q5qa,Bismarck Bakeshop,4.6,910,,31.5014589,74.323211,249,99,https://images.deliveryhero.io/image/fd-pk/LH/q5qa-listing.jpg,3.971,bismarck-bakeshop
100193,rh6n,Vicky Restaurant & Nan Shop,4.8,241,,31.4917493,74.3890702,249,99,https://images.deliveryhero.io/image/fd-pk/LH/rh6n-listing.jpg,4.289,vicky-restaurant-and-nan-shop
113346,o88r,Churn Station - Rehmanpura,4,25,,31.5217252,74.3157682,249,99,https://images.deliveryhero.io/image/fd-pk/LH/o88r-listing.jpg,4.077,churn-station-rehmanpura
111310,ngj7,Burger Saucy Hut - DHA,4.8,36,,31.4879908,74.3784186,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ngj7-listing.jpg,4.055,burger-saucy-hut-dha
106909,qfcs,Burger King & Pizza,4.3,38,,31.49461063,74.3912757,249,99,https://images.deliveryhero.io/image/fd-pk/LH/qfcs-listing.jpg,4.209,burger-king-and-pizza
113888,fgk3,AOS - Art Of Spices,0,0,,31.5181517,74.3525517,249,99,https://images.deliveryhero.io/image/fd-pk/LH/fgk3-listing.jpg,0.637,aos-art-of-spices
101034,rgam,Jami n kitchen-Gulberg,3.4,462,,31.50742265,74.34760895,249,99,https://images.deliveryhero.io/image/fd-pk/LH/rgam-listing.jpg,1.785,jami-n-kitchen-gulberg
88180,lpgo,Taste Pick,4.8,1153,,31.4920417,74.3683841,249,99,https://images.deliveryhero.io/image/fd-pk/LH/lpgo-listing.jpg,3.28,taste-pick-lpgo
100926,vxt4,Chai Paratha,3,221,,31.5007815,74.3213267,249,99,https://images.deliveryhero.io/image/fd-pk/LH/vxt4-listing.jpg,4.163,chai-paratha-vxt4
100135,xzxi,Pizza Dot Com.,4.7,37,,31.50714605,74.3357848,249,99,https://images.deliveryhero.io/image/fd-pk/LH/xzxi-listing.jpg,2.627,pizza-dot-com-xzxi
28237,v4qx,Faisal Zahoor Restaurant,4.8,2863,"Faisal Zahoor Restaurant, Gurumangat Road,Gulberg 3, Lahore",31.508438,74.357631,249,99,https://images.deliveryhero.io/image/fd-pk/LH/v4qx-listing.jpg,1.331,faisal-zahoor-restaurant
108358,a2jf,Quetta Shaheen Cafe,3.9,183,,31.5057886,74.3845967,249,99,https://images.deliveryhero.io/image/fd-pk/LH/a2jf-listing.jpg,2.938,quetta-shaheen-cafe
109669,nwbm,Bar.B.Q. HUB - Walton,4.7,52,,31.4935464,74.372461,249,99,https://images.deliveryhero.io/image/fd-pk/LH/nwbm-listing.jpg,3.254,bar-b-q-hub-walton
107618,ilri,Panda Kitchen,4.5,619,,31.48959659,74.37377054,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ilri-listing.jpg,3.706,panda-kitchen-ilri
101533,goc6,Sadpara Chinese Food,3.2,172,,31.5189449,74.3204338,249,99,https://images.deliveryhero.io/image/fd-pk/LH/goc6-listing.jpg,3.635,sadpara-chinese-food
92122,lqxd,Benediction,4.7,218,,31.5140393,74.3527205,249,99,https://images.deliveryhero.io/image/fd-pk/LH/lqxd-listing.jpg,0.907,benediction
105678,andc,Falafel - Barkat Market,4.6,192,,31.50045725,74.32253775,249,99,https://images.deliveryhero.io/image/fd-pk/LH/andc-listing.jpg,4.085,falafel-barkat-market
85661,ipcw,Lush Crush - Bahoo,5,291,,31.5025956,74.3245268,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ipcw-listing.jpg,3.799,lush-crush-bahoo
126693,mvt5,Chick City,0,0,,31.50766678,74.34778281,249,99,https://images.deliveryhero.io/image/fd-pk/LH/mvt5-listing.jpg,1.754,chick-city
90867,bx2z,Quetta Paratha - 112 A,3.6,853,,31.50975045,74.3418738,249,99,https://images.deliveryhero.io/image/fd-pk/LH/bx2z-listing.jpg,1.988,quetta-paratha-112-a
74309,x49n,Liberty paratha Roll,4.7,499,,31.5082867,74.3448828,249,99,https://images.deliveryhero.io/image/fd-pk/LH/x49n-listing.jpg,1.879,liberty-paratha-roll
20406,u8bf,Muhammadi Nahari House - DHA,4.8,2388,"Main Boulevard Defence, Opp Fatima Fertilizer, Lahore",31.4936699,74.3757061,249,99,https://images.deliveryhero.io/image/fd-pk/LH/u8bf-listing.jpg,3.376,muhammadi-nahari-house-dha
95583,q5c2,Karachi Spicy Roll Corner - Gulberg,4.6,651,,31.508569,74.344884,249,99,https://images.deliveryhero.io/image/fd-pk/LH/q5c2-listing.jpg,1.857,karachi-spicy-roll-corner-gulberg
86910,ak6i,Sadia's Kitchen,4.7,4670,,31.5014353,74.362127,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ak6i-listing.jpg,2.13,sadias-kitchen-ak6i
74481,yfnt,Kunafa House - Muslim Town,4.8,255,,31.5202762,74.3261629,249,99,https://images.deliveryhero.io/image/fd-pk/LH/yfnt-listing.jpg,3.089,kunafa-house-muslim-town
89491,ds7p,Suadish Biryani - Shalimar,4.2,535,,31.5006296,74.3214259,249,99,https://images.deliveryhero.io/image/fd-pk/LH/ds7p-listing.jpg,4.164,suadish-biryani-shalimar
24215,n3bw,Arabian Shawarma & Pizza,4.2,1980,Mian Chowk Madina Colony Near Shifa Hospital Walton,31.492861,74.363171,249,99,https://images.deliveryhero.io/image/fd-pk/LH/n3bw-listing.jpg,3.087,arabian-shawarma-and-pizza
104031,rrp2,Culture Food,4.9,240,,31.4907715,74.3737529,249,99,https://images.deliveryhero.io/image/fd-pk/LH/rrp2-listing.jpg,3.585,culture-food
93368,oyxi,Shezan Bakers - Sher Pao,4.9,174,,31.5241579,74.3646627,249,99,https://images.deliveryhero.io/image/fd-pk/LH/oyxi-listing.jpg,0.701,shezan-bakers-sher-pao
101985,nust,Paratha King,2.7,195,,31.50076,74.32118455,249,99,https://images.deliveryhero.io/image/fd-pk/LH/nust-listing.jpg,4.175,paratha-king-nust
102764,t74g,Cloud Kitchen,4.9,320,,31.492308,74.367715,249,99,https://images.deliveryhero.io/image/fd-pk/LH/t74g-listing.jpg,3.234,cloud-kitchen-t74g
